rut,topic,value,name
link_1713,topic_4,2.9999999999999947,Planificación estratégica
link_1713,topic_5,0,Estrategia de negocios
link_1719,topic_1,0,Análisis financiero
link_1719,topic_2,0,Gestión de proyectos
link_1719,topic_3,0,Sistemas e informática
link_1719,topic_4,0,Planificación estratégica
link_1719,topic_5,2.999999999999993,Estrategia de negocios
link_172,topic_1,0,Análisis financiero
link_172,topic_2,0,Gestión de proyectos
link_172,topic_3,0,Sistemas e informática
link_172,topic_4,0,Planificación estratégica
link_172,topic_5,6.999999999999986,Estrategia de negocios
link_1770,topic_1,3.2000000000000064,Análisis financiero
link_1770,topic_2,0,Gestión de proyectos
link_1770,topic_3,0,Sistemas e informática
link_1770,topic_4,1.7999999999999956,Planificación estratégica
link_1770,topic_5,0,Estrategia de negocios
link_1782,topic_1,8.000000000000014,Análisis financiero
link_1782,topic_2,0,Gestión de proyectos
link_1782,topic_3,0,Sistemas e informática
link_1782,topic_4,0,Planificación estratégica
link_1782,topic_5,0.9999999999999977,Estrategia de negocios
link_1786,topic_1,2.800000000000007,Análisis financiero
link_1786,topic_2,0,Gestión de proyectos
link_1786,topic_3,0,Sistemas e informática
link_1786,topic_4,4.199999999999992,Planificación estratégica
link_1786,topic_5,0,Estrategia de negocios
link_1788,topic_1,4.60000000000001,Análisis financiero
link_1788,topic_2,3.0000000000000053,Gestión de proyectos
link_1788,topic_3,0,Sistemas e informática
link_1788,topic_4,1.399999999999996,Planificación estratégica
link_1788,topic_5,0,Estrategia de negocios
link_1800,topic_1,9.800000000000018,Análisis financiero
link_1800,topic_2,2.600000000000003,Gestión de proyectos
link_1800,topic_3,0,Sistemas e informática
link_1800,topic_4,0.7999999999999962,Planificación estratégica
link_1800,topic_5,0.7999999999999993,Estrategia de negocios
link_1819,topic_1,0,Análisis financiero
link_1819,topic_2,6.800000000000015,Gestión de proyectos
link_1819,topic_3,1.399999999999998,Sistemas e informática
link_1819,topic_4,1.3999999999999961,Planificación estratégica
link_1819,topic_5,1.3999999999999995,Estrategia de negocios
link_1870,topic_1,0,Análisis financiero
link_1870,topic_2,0,Gestión de proyectos
link_1870,topic_3,5.599999999999994,Sistemas e informática
link_1870,topic_4,0,Planificación estratégica
link_1870,topic_5,1.4000000000000001,Estrategia de negocios
link_1887,topic_1,5.400000000000009,Análisis financiero
link_1887,topic_2,2.600000000000004,Gestión de proyectos
link_1887,topic_3,0,Sistemas e informática
link_1887,topic_4,0,Planificación estratégica
link_1887,topic_5,0,Estrategia de negocios
link_1891,topic_1,12.00000000000002,Análisis financiero
link_1891,topic_2,0,Gestión de proyectos
link_1891,topic_3,0,Sistemas e informática
link_1891,topic_4,0,Planificación estratégica
link_1891,topic_5,0,Estrategia de negocios
link_1897,topic_1,0.8000000000000022,Análisis financiero
link_1897,topic_2,9.200000000000019,Gestión de proyectos
link_1897,topic_3,0,Sistemas e informática
link_1897,topic_4,0,Planificación estratégica
link_1897,topic_5,0,Estrategia de negocios
link_1925,topic_1,0,Análisis financiero
link_1925,topic_2,0,Gestión de proyectos
link_1925,topic_3,0,Sistemas e informática
link_1925,topic_4,4.199999999999992,Planificación estratégica
link_1925,topic_5,2.7999999999999967,Estrategia de negocios
link_1938,topic_1,1.0000000000000038,Análisis financiero
link_1938,topic_2,2.600000000000006,Gestión de proyectos
link_1938,topic_3,0,Sistemas e informática
link_1938,topic_4,7.399999999999984,Planificación estratégica
link_1938,topic_5,0,Estrategia de negocios
link_1941,topic_1,0,Análisis financiero
link_1941,topic_2,10.946234755181615,Gestión de proyectos
link_1941,topic_3,0,Sistemas e informática
link_1941,topic_4,4.0537652448184005,Planificación estratégica
link_1941,topic_5,0,Estrategia de negocios
link_1945,topic_1,0.6000000000000006,Análisis financiero
link_1945,topic_2,0,Gestión de proyectos
link_1945,topic_3,0,Sistemas e informática
link_1945,topic_4,0,Planificación estratégica
link_1945,topic_5,10.399999999999979,Estrategia de negocios
link_1992,topic_1,3.4000000000000106,Análisis financiero
link_1992,topic_2,1.8000000000000043,Gestión de proyectos
link_1992,topic_3,0,Sistemas e informática
link_1992,topic_4,9.79999999999998,Planificación estratégica
link_1992,topic_5,0,Estrategia de negocios
link_1994,topic_1,0,Análisis financiero
link_1994,topic_2,3.200000000000005,Gestión de proyectos
link_1994,topic_3,0,Sistemas e informática
link_1994,topic_4,0,Planificación estratégica
link_1994,topic_5,1.7999999999999974,Estrategia de negocios
link_20,topic_1,0,Análisis financiero
link_20,topic_2,0,Gestión de proyectos
link_20,topic_3,0,Sistemas e informática
link_20,topic_4,1.799999999999995,Planificación estratégica
link_20,topic_5,3.199999999999994,Estrategia de negocios
link_2031,topic_1,0,Análisis financiero
link_2031,topic_2,14.398209549797043,Gestión de proyectos
link_2031,topic_3,0,Sistemas e informática
link_2031,topic_4,1.5995109858239747,Planificación estratégica
link_2031,topic_5,0.002279464379012471,Estrategia de negocios
link_2042,topic_1,3.0000000000000044,Análisis financiero
link_2042,topic_2,0,Gestión de proyectos
link_2042,topic_3,0,Sistemas e informática
link_2042,topic_4,0,Planificación estratégica
link_2042,topic_5,0,Estrategia de negocios
link_2069,topic_1,0,Análisis financiero
link_2069,topic_2,0,Gestión de proyectos
link_2069,topic_3,5.999999999999997,Sistemas e informática
link_2069,topic_4,5e-324,Planificación estratégica
link_2069,topic_5,0,Estrategia de negocios
link_2076,topic_1,5.600000000000012,Análisis financiero
link_2076,topic_2,0,Gestión de proyectos
link_2076,topic_3,0,Sistemas e informática
link_2076,topic_4,1.3999999999999961,Planificación estratégica
link_2076,topic_5,0,Estrategia de negocios
link_2081,topic_1,0,Análisis financiero
link_2081,topic_2,1.8000000000000036,Gestión de proyectos
link_2081,topic_3,0,Sistemas e informática
link_2081,topic_4,3.3999999999999924,Planificación estratégica
link_2081,topic_5,1.7999999999999983,Estrategia de negocios
link_2102,topic_1,0,Análisis financiero
link_2102,topic_2,1.4000000000000015,Gestión de proyectos
link_2102,topic_3,0,Sistemas e informática
link_2102,topic_4,1.3999999999999955,Planificación estratégica
link_2102,topic_5,6.19999999999999,Estrategia de negocios
link_2126,topic_1,8.000000000000014,Análisis financiero
link_2126,topic_2,0,Gestión de proyectos
link_2126,topic_3,0,Sistemas e informática
link_2126,topic_4,0,Planificación estratégica
link_2126,topic_5,0.9999999999999976,Estrategia de negocios
link_2137,topic_1,0,Análisis financiero
link_2137,topic_2,3.200000000000005,Gestión de proyectos
link_2137,topic_3,0,Sistemas e informática
link_2137,topic_4,0,Planificación estratégica
link_2137,topic_5,1.7999999999999974,Estrategia de negocios
link_2159,topic_1,0,Análisis financiero
link_2159,topic_2,3.000000000000007,Gestión de proyectos
link_2159,topic_3,0,Sistemas e informática
link_2159,topic_4,2.9999999999999947,Planificación estratégica
link_2159,topic_5,0,Estrategia de negocios
link_2172,topic_1,0,Análisis financiero
link_2172,topic_2,5.600000000000011,Gestión de proyectos
link_2172,topic_3,0,Sistemas e informática
link_2172,topic_4,0,Planificación estratégica
link_2172,topic_5,1.3999999999999984,Estrategia de negocios
link_218,topic_1,0,Análisis financiero
link_218,topic_2,7.527722312723139,Gestión de proyectos
link_218,topic_3,0,Sistemas e informática
link_218,topic_4,1.2361388436384346,Planificación estratégica
link_218,topic_5,1.2361388436384373,Estrategia de negocios
link_221,topic_1,4.831770606450897,Análisis financiero
link_221,topic_2,0,Gestión de proyectos
link_221,topic_3,0,Sistemas e informática
link_221,topic_4,0,Planificación estratégica
link_221,topic_5,2.1682293935491055,Estrategia de negocios
link_2221,topic_1,9.000000000000018,Análisis financiero
link_2221,topic_2,1.0000000000000013,Gestión de proyectos
link_2221,topic_3,0,Sistemas e informática
link_2221,topic_4,0.9999999999999961,Planificación estratégica
link_2221,topic_5,0,Estrategia de negocios
link_2248,topic_1,0,Análisis financiero
link_2248,topic_2,3.000000000000006,Gestión de proyectos
link_2248,topic_3,0,Sistemas e informática
link_2248,topic_4,0,Planificación estratégica
link_2248,topic_5,0,Estrategia de negocios
link_2278,topic_1,0,Análisis financiero
link_2278,topic_2,5.00000000000001,Gestión de proyectos
link_2278,topic_3,0,Sistemas e informática
link_2278,topic_4,0,Planificación estratégica
link_2278,topic_5,0,Estrategia de negocios
link_2330,topic_1,0,Análisis financiero
link_2330,topic_2,3.200000000000005,Gestión de proyectos
link_2330,topic_3,0,Sistemas e informática
link_2330,topic_4,0,Planificación estratégica
link_2330,topic_5,1.7999999999999974,Estrategia de negocios
link_2335,topic_1,0,Análisis financiero
link_2335,topic_2,5.714224933178931,Gestión de proyectos
link_2335,topic_3,0,Sistemas e informática
link_2335,topic_4,4.257183534874538,Planificación estratégica
link_2335,topic_5,1.0285915319465349,Estrategia de negocios
link_2343,topic_1,0,Análisis financiero
link_2343,topic_2,5e-324,Gestión de proyectos
link_2343,topic_3,0,Sistemas e informática
link_2343,topic_4,0,Planificación estratégica
link_2343,topic_5,6.999999999999984,Estrategia de negocios
link_2399,topic_1,7.0000000000000115,Análisis financiero
link_2399,topic_2,0,Gestión de proyectos
link_2399,topic_3,0,Sistemas e informática
link_2399,topic_4,0,Planificación estratégica
link_2399,topic_5,0,Estrategia de negocios
link_2424,topic_1,0,Análisis financiero
link_2424,topic_2,0,Gestión de proyectos
link_2424,topic_3,2.9999999999999987,Sistemas e informática
link_2424,topic_4,0,Planificación estratégica
link_2424,topic_5,0,Estrategia de negocios
link_2431,topic_1,0,Análisis financiero
link_2431,topic_2,0,Gestión de proyectos
link_2431,topic_3,24.999999999999996,Sistemas e informática
link_2431,topic_4,0,Planificación estratégica
link_2431,topic_5,0,Estrategia de negocios
link_2460,topic_1,0,Análisis financiero
link_2460,topic_2,0,Gestión de proyectos
link_2460,topic_3,0,Sistemas e informática
link_2460,topic_4,0,Planificación estratégica
link_2460,topic_5,4.999999999999989,Estrategia de negocios
link_2478,topic_1,0,Análisis financiero
link_2478,topic_2,3.000000000000006,Gestión de proyectos
link_2478,topic_3,0,Sistemas e informática
link_2478,topic_4,0,Planificación estratégica
link_2478,topic_5,0,Estrategia de negocios
link_2498,topic_1,0,Análisis financiero
link_2498,topic_2,0,Gestión de proyectos
link_2498,topic_3,0,Sistemas e informática
link_2498,topic_4,4.199999999999991,Planificación estratégica
link_2498,topic_5,2.799999999999997,Estrategia de negocios
link_2502,topic_1,0,Análisis financiero
link_2502,topic_2,5.448691132935604,Gestión de proyectos
link_2502,topic_3,0,Sistemas e informática
link_2502,topic_4,5.708078147084165,Planificación estratégica
link_2502,topic_5,0.8432307199802309,Estrategia de negocios
link_2503,topic_1,0,Análisis financiero
link_2503,topic_2,6.763800224722136,Gestión de proyectos
link_2503,topic_3,0,Sistemas e informática
link_2503,topic_4,1.236199775277877,Planificación estratégica
link_2503,topic_5,0,Estrategia de negocios
link_2519,topic_1,0,Análisis financiero
link_2519,topic_2,4.32539348873988,Gestión de proyectos
link_2519,topic_3,10.674606511260123,Sistemas e informática
link_2519,topic_4,0,Planificación estratégica
link_2519,topic_5,0,Estrategia de negocios
link_2530,topic_1,0,Análisis financiero
link_2530,topic_2,0,Gestión de proyectos
link_2530,topic_3,0,Sistemas e informática
link_2530,topic_4,0,Planificación estratégica
link_2530,topic_5,2.999999999999993,Estrategia de negocios
link_2535,topic_1,0,Análisis financiero
link_2535,topic_2,0,Gestión de proyectos
link_2535,topic_3,7.9999999999999964,Sistemas e informática
link_2535,topic_4,0,Planificación estratégica
link_2535,topic_5,0,Estrategia de negocios
link_2540,topic_1,0,Análisis financiero
link_2540,topic_2,7.000000000000014,Gestión de proyectos
link_2540,topic_3,1.2053935344093193e-264,Sistemas e informática
link_2540,topic_4,0,Planificación estratégica
link_2540,topic_5,0,Estrategia de negocios
link_2542,topic_1,0,Análisis financiero
link_2542,topic_2,1.8000000000000032,Gestión de proyectos
link_2542,topic_3,0,Sistemas e informática
link_2542,topic_4,1.7999999999999947,Planificación estratégica
link_2542,topic_5,3.399999999999995,Estrategia de negocios
link_2576,topic_1,0,Análisis financiero
link_2576,topic_2,3.000000000000006,Gestión de proyectos
link_2576,topic_3,1.1999999999999986,Sistemas e informática
link_2576,topic_4,4.799999999999989,Planificación estratégica
link_2576,topic_5,2.999999999999998,Estrategia de negocios
link_2585,topic_1,0,Análisis financiero
link_2585,topic_2,0,Gestión de proyectos
link_2585,topic_3,6.999999999999997,Sistemas e informática
link_2585,topic_4,0,Planificación estratégica
link_2585,topic_5,0,Estrategia de negocios
link_2588,topic_1,13.270755831302857,Análisis financiero
link_2588,topic_2,3.729244168697172,Gestión de proyectos
link_2588,topic_3,0,Sistemas e informática
link_2588,topic_4,0,Planificación estratégica
link_2588,topic_5,0,Estrategia de negocios
link_2593,topic_1,1.4000000000000046,Análisis financiero
link_2593,topic_2,3.0000000000000067,Gestión de proyectos
link_2593,topic_3,0,Sistemas e informática
link_2593,topic_4,4.599999999999991,Planificación estratégica
link_2593,topic_5,0,Estrategia de negocios
link_2603,topic_1,0,Análisis financiero
link_2603,topic_2,3.000000000000006,Gestión de proyectos
link_2603,topic_3,0,Sistemas e informática
link_2603,topic_4,0,Planificación estratégica
link_2603,topic_5,0,Estrategia de negocios
link_2605,topic_1,3.2000000000000064,Análisis financiero
link_2605,topic_2,0,Gestión de proyectos
link_2605,topic_3,0,Sistemas e informática
link_2605,topic_4,1.7999999999999956,Planificación estratégica
link_2605,topic_5,0,Estrategia de negocios
link_2608,topic_1,0,Análisis financiero
link_2608,topic_2,2.2000000000000037,Gestión de proyectos
link_2608,topic_3,0.40000000000000424,Sistemas e informática
link_2608,topic_4,9.399999999999977,Planificación estratégica
link_2608,topic_5,3.9999999999999956,Estrategia de negocios
link_263,topic_1,6.600000000000011,Análisis financiero
link_263,topic_2,2.400000000000003,Gestión de proyectos
link_263,topic_3,0,Sistemas e informática
link_263,topic_4,0,Planificación estratégica
link_263,topic_5,0,Estrategia de negocios
link_2638,topic_1,0,Análisis financiero
link_2638,topic_2,1.4000000000000035,Gestión de proyectos
link_2638,topic_3,0,Sistemas e informática
link_2638,topic_4,5.59999999999999,Planificación estratégica
link_2638,topic_5,0,Estrategia de negocios
link_2639,topic_1,0,Análisis financiero
link_2639,topic_2,0,Gestión de proyectos
link_2639,topic_3,0,Sistemas e informática
link_2639,topic_4,0,Planificación estratégica
link_2639,topic_5,2.999999999999993,Estrategia de negocios
link_2656,topic_1,8.000000000000014,Análisis financiero
link_2656,topic_2,0,Gestión de proyectos
link_2656,topic_3,0,Sistemas e informática
link_2656,topic_4,0,Planificación estratégica
link_2656,topic_5,0,Estrategia de negocios
link_2662,topic_1,0,Análisis financiero
